filename,label,width,height,top,left
train/249.png,1.0,10.0,27.0,5.0,30.0
train/249.png,10.0,11.0,27.0,4.0,38.0
train/250.png,7.0,8.0,20.0,3.0,24.0
train/250.png,8.0,9.0,20.0,5.0,32.0
train/251.png,7.0,37.0,82.0,7.0,70.0
train/251.png,6.0,36.0,82.0,9.0,106.0
train/252.png,3.0,16.0,34.0,26.0,-1.0
train/252.png,7.0,24.0,34.0,17.0,12.0
train/252.png,10.0,29.0,34.0,6.0,34.0
train/253.png,1.0,13.0,33.0,12.0,35.0
train/253.png,9.0,12.0,33.0,7.0,46.0
train/254.png,3.0,18.0,32.0,5.0,30.0
train/254.png,5.0,18.0,32.0,4.0,47.0
train/255.png,9.0,34.0,55.0,8.0,55.0
train/255.png,3.0,37.0,55.0,8.0,82.0
train/256.png,2.0,20.0,33.0,2.0,31.0
train/256.png,8.0,18.0,33.0,3.0,50.0
train/257.png,1.0,17.0,41.0,30.0,80.0
train/257.png,1.0,15.0,41.0,35.0,103.0
train/258.png,5.0,34.0,60.0,1.0,45.0
train/258.png,6.0,33.0,60.0,3.0,78.0
train/259.png,5.0,19.0,30.0,14.0,51.0
train/260.png,3.0,13.0,20.0,2.0,2.0
train/260.png,6.0,17.0,20.0,2.0,18.0
train/261.png,1.0,4.0,16.0,1.0,15.0
train/261.png,4.0,6.0,16.0,1.0,18.0
train/262.png,2.0,18.0,44.0,23.0,61.0
train/262.png,4.0,23.0,44.0,25.0,78.0
train/262.png,1.0,20.0,46.0,26.0,59.0
train/263.png,7.0,15.0,38.0,14.0,46.0
train/263.png,1.0,10.0,38.0,14.0,62.0
train/264.png,2.0,16.0,28.0,5.0,27.0
train/264.png,1.0,11.0,28.0,6.0,44.0
train/264.png,9.0,12.0,28.0,3.0,57.0
train/264.png,10.0,16.0,28.0,5.0,67.0
train/265.png,7.0,25.0,45.0,10.0,46.0
train/265.png,6.0,25.0,45.0,7.0,70.0
train/266.png,5.0,54.0,89.0,27.0,125.0
train/266.png,10.0,50.0,89.0,26.0,173.0
train/267.png,2.0,20.0,54.0,9.0,3.0
train/267.png,1.0,18.0,54.0,11.0,33.0
train/268.png,6.0,8.0,24.0,12.0,34.0
train/269.png,3.0,16.0,32.0,7.0,33.0
train/269.png,5.0,17.0,32.0,5.0,52.0
train/269.png,3.0,20.0,32.0,6.0,68.0
train/270.png,2.0,12.0,30.0,3.0,25.0
train/270.png,5.0,10.0,30.0,2.0,37.0
train/270.png,5.0,13.0,30.0,1.0,51.0
train/271.png,1.0,8.0,24.0,1.0,18.0
train/271.png,9.0,11.0,24.0,1.0,26.0
train/272.png,4.0,11.0,35.0,7.0,44.0
train/272.png,6.0,8.0,35.0,6.0,57.0
train/272.png,4.0,15.0,35.0,4.0,69.0
train/273.png,9.0,18.0,27.0,8.0,31.0
train/274.png,1.0,9.0,28.0,3.0,28.0
train/274.png,6.0,13.0,28.0,3.0,36.0
train/274.png,6.0,13.0,28.0,4.0,47.0
train/275.png,2.0,16.0,22.0,4.0,27.0
train/275.png,5.0,20.0,22.0,4.0,41.0
train/276.png,1.0,9.0,17.0,11.0,26.0
train/276.png,7.0,7.0,17.0,13.0,35.0
train/276.png,8.0,13.0,17.0,10.0,42.0
train/277.png,5.0,6.0,17.0,6.0,29.0
train/277.png,7.0,7.0,17.0,6.0,33.0
train/278.png,1.0,14.0,23.0,24.0,84.0
train/278.png,4.0,15.0,23.0,31.0,95.0
train/279.png,1.0,10.0,34.0,5.0,34.0
train/279.png,1.0,10.0,34.0,5.0,44.0
train/280.png,1.0,10.0,16.0,5.0,23.0
train/281.png,2.0,9.0,24.0,2.0,22.0
train/281.png,9.0,10.0,24.0,1.0,31.0
train/282.png,3.0,11.0,18.0,3.0,21.0
train/282.png,7.0,10.0,18.0,3.0,32.0
train/283.png,1.0,9.0,27.0,53.0,142.0
train/283.png,1.0,9.0,27.0,49.0,148.0
train/283.png,3.0,12.0,27.0,49.0,155.0
train/284.png,1.0,5.0,12.0,7.0,21.0
train/284.png,1.0,6.0,12.0,6.0,27.0
train/285.png,6.0,11.0,32.0,11.0,45.0
train/285.png,1.0,7.0,32.0,12.0,57.0
train/286.png,1.0,14.0,38.0,14.0,57.0
train/286.png,3.0,20.0,38.0,15.0,72.0
train/287.png,4.0,17.0,36.0,8.0,41.0
train/287.png,1.0,10.0,36.0,10.0,60.0
train/288.png,2.0,20.0,36.0,25.0,90.0
train/288.png,9.0,25.0,36.0,25.0,109.0
train/288.png,2.0,20.0,36.0,24.0,131.0
train/289.png,1.0,9.0,30.0,16.0,49.0
train/289.png,1.0,8.0,30.0,17.0,56.0
train/290.png,1.0,15.0,46.0,18.0,74.0
train/290.png,1.0,16.0,46.0,17.0,93.0
train/291.png,6.0,9.0,16.0,5.0,19.0
train/291.png,10.0,8.0,16.0,6.0,28.0
train/291.png,8.0,7.0,16.0,6.0,36.0
train/292.png,4.0,30.0,56.0,4.0,48.0
train/293.png,7.0,7.0,26.0,4.0,28.0
train/293.png,4.0,10.0,26.0,2.0,36.0
train/294.png,1.0,10.0,46.0,4.0,52.0
train/294.png,10.0,21.0,46.0,4.0,69.0
train/294.png,4.0,16.0,46.0,2.0,94.0
train/295.png,1.0,11.0,22.0,1.0,19.0
train/295.png,1.0,11.0,22.0,2.0,32.0
train/296.png,3.0,12.0,19.0,15.0,46.0
train/296.png,3.0,12.0,19.0,15.0,58.0
train/297.png,6.0,33.0,55.0,19.0,78.0
train/297.png,10.0,41.0,55.0,20.0,111.0
train/298.png,1.0,5.0,13.0,6.0,27.0
train/298.png,5.0,8.0,13.0,5.0,32.0
train/298.png,1.0,7.0,13.0,5.0,39.0
train/299.png,7.0,9.0,15.0,6.0,26.0
train/299.png,9.0,7.0,15.0,6.0,37.0
train/300.png,9.0,33.0,55.0,24.0,85.0
train/301.png,6.0,9.0,17.0,1.0,16.0
train/302.png,5.0,11.0,31.0,8.0,32.0
train/302.png,10.0,14.0,31.0,6.0,43.0
train/303.png,2.0,15.0,22.0,4.0,25.0
train/303.png,3.0,13.0,22.0,4.0,36.0
train/304.png,1.0,13.0,28.0,5.0,25.0
train/304.png,7.0,16.0,28.0,5.0,35.0
train/305.png,1.0,4.0,15.0,7.0,24.0
train/305.png,5.0,5.0,15.0,7.0,30.0
train/305.png,3.0,8.0,15.0,6.0,36.0
train/306.png,8.0,18.0,36.0,13.0,44.0
train/306.png,7.0,16.0,36.0,8.0,62.0
train/307.png,2.0,50.0,89.0,9.0,85.0
train/307.png,3.0,49.0,89.0,14.0,135.0
train/308.png,2.0,17.0,29.0,19.0,56.0
train/308.png,1.0,14.0,29.0,17.0,74.0
train/308.png,8.0,17.0,29.0,13.0,88.0
train/309.png,1.0,11.0,22.0,18.0,45.0
train/309.png,2.0,10.0,22.0,17.0,53.0
train/309.png,4.0,11.0,22.0,16.0,60.0
train/310.png,6.0,13.0,20.0,4.0,19.0
train/310.png,8.0,12.0,20.0,3.0,32.0
train/311.png,1.0,15.0,43.0,4.0,35.0
train/311.png,3.0,27.0,43.0,1.0,49.0
train/312.png,1.0,11.0,25.0,7.0,24.0
train/312.png,2.0,15.0,25.0,7.0,36.0
train/313.png,1.0,7.0,14.0,3.0,11.0
train/313.png,4.0,5.0,14.0,2.0,19.0
train/314.png,4.0,16.0,32.0,4.0,35.0
train/314.png,8.0,15.0,32.0,2.0,50.0
train/315.png,4.0,7.0,17.0,1.0,17.0
train/315.png,2.0,6.0,17.0,1.0,24.0
train/315.png,1.0,4.0,17.0,1.0,31.0
train/316.png,2.0,27.0,48.0,12.0,52.0
train/316.png,5.0,31.0,48.0,9.0,79.0
train/317.png,4.0,6.0,17.0,1.0,15.0
train/317.png,4.0,7.0,17.0,1.0,20.0
train/318.png,1.0,8.0,26.0,1.0,19.0
train/318.png,7.0,12.0,26.0,1.0,29.0
train/318.png,1.0,9.0,26.0,3.0,41.0
train/319.png,6.0,41.0,55.0,21.0,92.0
train/319.png,8.0,38.0,55.0,35.0,131.0
train/320.png,7.0,21.0,38.0,9.0,35.0
train/320.png,3.0,17.0,38.0,7.0,54.0
train/321.png,4.0,16.0,18.0,34.0,157.0
train/321.png,10.0,16.0,18.0,34.0,172.0
train/321.png,5.0,14.0,18.0,31.0,189.0
train/322.png,3.0,12.0,27.0,5.0,26.0
train/322.png,1.0,9.0,27.0,4.0,37.0
train/323.png,4.0,31.0,57.0,10.0,59.0
train/323.png,1.0,23.0,57.0,9.0,85.0
train/324.png,2.0,22.0,39.0,5.0,40.0
train/324.png,6.0,25.0,39.0,7.0,65.0
train/324.png,6.0,26.0,39.0,6.0,87.0
train/325.png,4.0,15.0,26.0,34.0,62.0
train/325.png,5.0,12.0,26.0,28.0,76.0
train/325.png,10.0,17.0,26.0,31.0,87.0
train/326.png,3.0,39.0,61.0,8.0,52.0
train/326.png,10.0,40.0,61.0,3.0,92.0
train/327.png,1.0,10.0,26.0,20.0,66.0
train/327.png,6.0,11.0,26.0,19.0,73.0
train/327.png,6.0,12.0,26.0,18.0,79.0
train/328.png,7.0,11.0,42.0,11.0,48.0
train/328.png,7.0,16.0,42.0,10.0,58.0
train/329.png,1.0,5.0,14.0,4.0,17.0
train/329.png,1.0,6.0,14.0,4.0,21.0
train/329.png,4.0,10.0,14.0,4.0,27.0
train/330.png,1.0,14.0,48.0,9.0,58.0
train/330.png,1.0,19.0,48.0,10.0,72.0
train/331.png,2.0,26.0,38.0,9.0,37.0
train/331.png,3.0,24.0,38.0,9.0,64.0
train/332.png,1.0,8.0,23.0,2.0,28.0
train/333.png,1.0,9.0,27.0,20.0,36.0
train/333.png,4.0,12.0,27.0,18.0,46.0
train/333.png,8.0,13.0,27.0,11.0,60.0
train/334.png,1.0,8.0,19.0,12.0,38.0
train/334.png,6.0,8.0,19.0,12.0,44.0
train/334.png,4.0,8.0,19.0,11.0,52.0
train/334.png,8.0,8.0,19.0,11.0,59.0
train/335.png,1.0,19.0,39.0,11.0,41.0
train/335.png,5.0,21.0,39.0,9.0,57.0
train/336.png,5.0,15.0,24.0,4.0,36.0
train/336.png,4.0,10.0,24.0,4.0,52.0
train/337.png,1.0,30.0,68.0,62.0,159.0
train/337.png,1.0,18.0,68.0,67.0,192.0
train/337.png,10.0,54.0,68.0,67.0,209.0
train/338.png,5.0,25.0,41.0,15.0,53.0
train/338.png,5.0,22.0,41.0,13.0,76.0
train/338.png,3.0,22.0,41.0,10.0,97.0
train/339.png,8.0,34.0,59.0,15.0,66.0
train/339.png,2.0,27.0,59.0,15.0,105.0
train/340.png,4.0,9.0,30.0,5.0,27.0
train/340.png,3.0,14.0,30.0,5.0,37.0
train/341.png,2.0,30.0,44.0,55.0,100.0
train/341.png,8.0,39.0,44.0,35.0,135.0
train/341.png,9.0,39.0,44.0,31.0,173.0
train/342.png,1.0,24.0,65.0,6.0,47.0
train/342.png,8.0,36.0,65.0,6.0,87.0
train/343.png,2.0,27.0,48.0,8.0,56.0
train/344.png,9.0,26.0,41.0,6.0,41.0
train/344.png,9.0,26.0,41.0,5.0,99.0
train/345.png,4.0,13.0,34.0,9.0,44.0
train/346.png,4.0,7.0,12.0,5.0,19.0
train/346.png,8.0,8.0,12.0,5.0,26.0
train/347.png,5.0,22.0,39.0,28.0,79.0
train/347.png,10.0,20.0,39.0,19.0,100.0
train/348.png,8.0,25.0,39.0,1.0,29.0
train/349.png,2.0,5.0,11.0,5.0,21.0
train/350.png,3.0,18.0,34.0,2.0,28.0
train/350.png,2.0,15.0,34.0,1.0,47.0
train/351.png,4.0,16.0,28.0,11.0,34.0
train/352.png,4.0,14.0,27.0,19.0,50.0
train/353.png,2.0,11.0,23.0,34.0,51.0
train/353.png,7.0,9.0,23.0,36.0,60.0
train/353.png,4.0,12.0,23.0,37.0,66.0
train/353.png,4.0,9.0,23.0,36.0,76.0
train/354.png,1.0,10.0,42.0,6.0,40.0
train/354.png,3.0,17.0,42.0,2.0,51.0
train/354.png,8.0,19.0,42.0,4.0,68.0
train/355.png,7.0,8.0,14.0,2.0,13.0
train/355.png,4.0,9.0,14.0,2.0,22.0
train/355.png,10.0,8.0,14.0,1.0,31.0
train/356.png,2.0,19.0,25.0,7.0,39.0
train/357.png,5.0,25.0,55.0,10.0,49.0
train/357.png,3.0,45.0,55.0,11.0,76.0
train/358.png,2.0,8.0,21.0,6.0,27.0
train/358.png,8.0,8.0,21.0,6.0,36.0
train/359.png,1.0,5.0,19.0,3.0,22.0
train/360.png,5.0,9.0,22.0,6.0,29.0
train/360.png,8.0,8.0,22.0,6.0,38.0
train/361.png,1.0,10.0,29.0,13.0,43.0
train/361.png,7.0,16.0,29.0,12.0,53.0
train/362.png,3.0,10.0,23.0,7.0,33.0
train/362.png,4.0,13.0,23.0,10.0,52.0
train/363.png,8.0,20.0,34.0,30.0,103.0
train/363.png,3.0,19.0,34.0,32.0,121.0
train/363.png,10.0,15.0,34.0,34.0,139.0
train/364.png,6.0,17.0,26.0,6.0,29.0
train/365.png,8.0,21.0,68.0,11.0,67.0
train/365.png,3.0,21.0,68.0,11.0,88.0
train/366.png,4.0,38.0,74.0,7.0,62.0
train/367.png,1.0,15.0,44.0,10.0,43.0
train/367.png,5.0,22.0,44.0,9.0,56.0
train/368.png,5.0,11.0,17.0,1.0,19.0
train/368.png,6.0,10.0,17.0,2.0,30.0
train/369.png,1.0,16.0,45.0,3.0,36.0
train/369.png,6.0,23.0,45.0,4.0,54.0
train/370.png,1.0,19.0,49.0,5.0,37.0
train/370.png,1.0,21.0,49.0,6.0,51.0
train/371.png,8.0,12.0,36.0,1.0,35.0
train/372.png,1.0,8.0,26.0,1.0,19.0
train/372.png,5.0,10.0,26.0,1.0,27.0
train/373.png,3.0,25.0,44.0,11.0,45.0
train/373.png,8.0,22.0,44.0,8.0,72.0
train/374.png,9.0,8.0,17.0,7.0,29.0
train/374.png,6.0,8.0,17.0,8.0,36.0
train/375.png,3.0,34.0,65.0,53.0,113.0
train/375.png,1.0,22.0,65.0,39.0,143.0
train/375.png,5.0,36.0,65.0,23.0,163.0
train/376.png,5.0,14.0,25.0,27.0,73.0
train/376.png,1.0,11.0,25.0,24.0,81.0
train/377.png,4.0,38.0,54.0,4.0,43.0
train/378.png,7.0,24.0,41.0,9.0,39.0
train/379.png,3.0,42.0,92.0,27.0,125.0
train/379.png,10.0,43.0,92.0,40.0,161.0
train/380.png,2.0,5.0,12.0,1.0,8.0
train/380.png,9.0,7.0,12.0,1.0,13.0
train/381.png,1.0,8.0,22.0,23.0,65.0
train/381.png,9.0,11.0,22.0,23.0,72.0
train/381.png,1.0,9.0,22.0,24.0,85.0
train/382.png,6.0,7.0,19.0,7.0,29.0
train/382.png,5.0,7.0,19.0,6.0,35.0
train/382.png,8.0,8.0,19.0,7.0,42.0
train/383.png,7.0,21.0,46.0,4.0,43.0
train/383.png,2.0,20.0,46.0,6.0,63.0
train/384.png,3.0,17.0,23.0,29.0,66.0
train/384.png,5.0,19.0,23.0,24.0,78.0
train/384.png,5.0,19.0,23.0,19.0,88.0
train/385.png,2.0,23.0,42.0,14.0,61.0
train/385.png,6.0,21.0,42.0,17.0,83.0
train/385.png,1.0,13.0,42.0,17.0,104.0
train/386.png,4.0,22.0,55.0,5.0,51.0
train/386.png,2.0,20.0,55.0,7.0,73.0
train/387.png,9.0,28.0,50.0,51.0,86.0
train/387.png,9.0,34.0,50.0,36.0,122.0
train/387.png,5.0,33.0,50.0,17.0,158.0
train/388.png,3.0,10.0,34.0,2.0,46.0
train/388.png,2.0,11.0,34.0,3.0,56.0
train/389.png,4.0,43.0,66.0,1.0,55.0
train/390.png,5.0,12.0,30.0,5.0,30.0
train/390.png,10.0,14.0,30.0,4.0,42.0
train/391.png,2.0,8.0,18.0,2.0,19.0
train/391.png,1.0,7.0,18.0,3.0,27.0
train/392.png,5.0,21.0,44.0,7.0,39.0
train/392.png,9.0,21.0,44.0,6.0,60.0
train/393.png,8.0,18.0,39.0,21.0,69.0
train/393.png,10.0,18.0,39.0,18.0,94.0
train/393.png,10.0,18.0,39.0,15.0,118.0
train/394.png,8.0,16.0,34.0,10.0,55.0
train/395.png,1.0,37.0,66.0,28.0,98.0
train/395.png,2.0,47.0,66.0,30.0,174.0
train/395.png,9.0,49.0,66.0,22.0,252.0
train/396.png,1.0,5.0,20.0,5.0,24.0
train/396.png,7.0,8.0,20.0,5.0,32.0
train/396.png,9.0,9.0,20.0,5.0,42.0
train/396.png,8.0,9.0,20.0,4.0,54.0
train/397.png,1.0,11.0,30.0,13.0,44.0
train/397.png,10.0,20.0,30.0,11.0,55.0
train/397.png,4.0,17.0,30.0,8.0,75.0
train/398.png,5.0,23.0,32.0,4.0,32.0
train/398.png,4.0,25.0,32.0,4.0,57.0
train/399.png,6.0,61.0,84.0,24.0,82.0
train/399.png,2.0,52.0,84.0,15.0,141.0
train/400.png,2.0,11.0,19.0,1.0,14.0
train/400.png,3.0,11.0,19.0,1.0,25.0
train/401.png,1.0,10.0,16.0,1.0,13.0
train/401.png,1.0,6.0,16.0,1.0,21.0
train/401.png,6.0,8.0,16.0,1.0,29.0
train/402.png,4.0,30.0,54.0,9.0,54.0
train/403.png,1.0,10.0,26.0,3.0,20.0
train/403.png,6.0,10.0,26.0,3.0,30.0
train/403.png,5.0,11.0,26.0,2.0,39.0
train/404.png,3.0,37.0,86.0,36.0,144.0
train/404.png,9.0,26.0,86.0,29.0,183.0
train/404.png,8.0,22.0,86.0,24.0,214.0
train/405.png,5.0,29.0,61.0,77.0,208.0
train/405.png,5.0,23.0,61.0,74.0,237.0
train/406.png,2.0,18.0,34.0,16.0,47.0
train/406.png,7.0,14.0,34.0,9.0,65.0
train/406.png,10.0,12.0,34.0,8.0,79.0
train/407.png,2.0,7.0,18.0,1.0,15.0
train/407.png,7.0,6.0,18.0,1.0,22.0
train/408.png,1.0,15.0,30.0,45.0,216.0
train/408.png,7.0,15.0,30.0,48.0,229.0
train/409.png,9.0,12.0,25.0,2.0,21.0
train/409.png,3.0,14.0,25.0,4.0,36.0
train/410.png,6.0,39.0,66.0,38.0,92.0
train/410.png,5.0,42.0,66.0,21.0,129.0
train/411.png,2.0,176.0,293.0,64.0,286.0
train/411.png,6.0,155.0,293.0,69.0,489.0
train/412.png,1.0,17.0,30.0,44.0,64.0
train/412.png,2.0,23.0,30.0,32.0,75.0
train/412.png,3.0,22.0,30.0,24.0,89.0
train/412.png,5.0,25.0,30.0,13.0,105.0
train/413.png,1.0,12.0,24.0,2.0,20.0
train/413.png,3.0,15.0,24.0,3.0,29.0
train/414.png,1.0,6.0,20.0,4.0,21.0
train/414.png,6.0,9.0,20.0,4.0,27.0
train/415.png,1.0,8.0,20.0,11.0,42.0
train/415.png,2.0,15.0,20.0,10.0,49.0
train/415.png,7.0,13.0,20.0,11.0,63.0
train/416.png,5.0,23.0,54.0,10.0,66.0
train/416.png,2.0,37.0,54.0,5.0,87.0
train/417.png,2.0,39.0,75.0,34.0,116.0
train/417.png,8.0,44.0,75.0,36.0,149.0
train/418.png,5.0,15.0,33.0,6.0,42.0
train/418.png,6.0,13.0,33.0,6.0,59.0
train/419.png,1.0,8.0,34.0,4.0,40.0
train/419.png,2.0,13.0,34.0,3.0,51.0
train/420.png,1.0,9.0,22.0,3.0,27.0
train/420.png,5.0,13.0,22.0,4.0,37.0
train/420.png,7.0,14.0,22.0,4.0,52.0
train/420.png,9.0,16.0,22.0,4.0,67.0
train/421.png,2.0,10.0,20.0,1.0,7.0
train/421.png,6.0,10.0,20.0,2.0,21.0
train/421.png,4.0,8.0,20.0,2.0,32.0
train/422.png,9.0,8.0,20.0,3.0,22.0
train/422.png,10.0,9.0,20.0,3.0,32.0
train/423.png,4.0,12.0,24.0,7.0,27.0
train/423.png,4.0,13.0,24.0,8.0,41.0
train/424.png,9.0,27.0,43.0,12.0,72.0
train/425.png,1.0,21.0,77.0,22.0,92.0
train/425.png,7.0,40.0,77.0,22.0,109.0
train/426.png,4.0,9.0,24.0,6.0,27.0
train/426.png,1.0,8.0,24.0,5.0,36.0
train/427.png,3.0,37.0,59.0,6.0,49.0
train/427.png,5.0,35.0,59.0,7.0,82.0
train/428.png,3.0,31.0,58.0,19.0,73.0
train/429.png,3.0,13.0,34.0,10.0,56.0
train/429.png,3.0,18.0,34.0,13.0,70.0
train/429.png,10.0,15.0,34.0,13.0,90.0
train/430.png,4.0,196.0,138.0,41.0,178.0
train/431.png,1.0,27.0,53.0,9.0,51.0
train/432.png,9.0,8.0,13.0,6.0,20.0
train/432.png,3.0,7.0,13.0,6.0,28.0
train/433.png,1.0,9.0,28.0,8.0,35.0
train/433.png,2.0,16.0,28.0,4.0,44.0
train/434.png,10.0,16.0,29.0,9.0,59.0
train/435.png,1.0,7.0,22.0,7.0,25.0
train/435.png,2.0,10.0,22.0,6.0,32.0
train/435.png,1.0,8.0,22.0,5.0,43.0
train/436.png,6.0,28.0,51.0,7.0,46.0
train/436.png,3.0,31.0,51.0,4.0,75.0
train/437.png,3.0,7.0,24.0,4.0,24.0
train/437.png,7.0,9.0,24.0,2.0,31.0
train/438.png,5.0,14.0,30.0,5.0,34.0
train/438.png,8.0,15.0,30.0,9.0,47.0
train/439.png,6.0,21.0,40.0,15.0,54.0
train/439.png,7.0,22.0,40.0,14.0,77.0
train/440.png,1.0,16.0,50.0,10.0,54.0
train/440.png,7.0,24.0,50.0,12.0,71.0
train/441.png,1.0,12.0,24.0,25.0,40.0
train/441.png,9.0,15.0,24.0,20.0,51.0
train/441.png,2.0,18.0,24.0,10.0,62.0
train/442.png,1.0,9.0,35.0,9.0,39.0
train/443.png,7.0,5.0,15.0,3.0,16.0
train/443.png,8.0,8.0,15.0,2.0,20.0
train/444.png,2.0,29.0,48.0,8.0,55.0
train/444.png,2.0,31.0,48.0,9.0,78.0
train/445.png,1.0,15.0,34.0,4.0,32.0
train/445.png,10.0,24.0,34.0,6.0,46.0
train/446.png,2.0,17.0,31.0,1.0,22.0
train/446.png,1.0,13.0,31.0,3.0,38.0
train/446.png,3.0,17.0,31.0,1.0,51.0
train/447.png,6.0,25.0,46.0,9.0,46.0
train/448.png,5.0,20.0,45.0,38.0,104.0
train/448.png,3.0,19.0,45.0,44.0,124.0
train/449.png,3.0,12.0,33.0,6.0,32.0
train/449.png,10.0,14.0,33.0,3.0,48.0
train/450.png,4.0,28.0,48.0,54.0,98.0
train/450.png,4.0,37.0,48.0,38.0,116.0
train/450.png,3.0,43.0,48.0,28.0,133.0
train/451.png,6.0,12.0,29.0,5.0,40.0
train/451.png,4.0,13.0,29.0,6.0,53.0
train/452.png,4.0,8.0,16.0,8.0,29.0
train/452.png,4.0,8.0,16.0,10.0,37.0
train/452.png,5.0,9.0,16.0,8.0,43.0
train/453.png,5.0,28.0,47.0,11.0,59.0
train/453.png,2.0,28.0,47.0,13.0,88.0
train/454.png,1.0,10.0,38.0,29.0,88.0
train/454.png,5.0,19.0,38.0,28.0,98.0
train/454.png,6.0,18.0,38.0,30.0,118.0
train/455.png,5.0,16.0,36.0,1.0,29.0
train/455.png,3.0,10.0,36.0,2.0,47.0
train/456.png,2.0,17.0,46.0,7.0,43.0
train/456.png,3.0,17.0,46.0,5.0,59.0
train/457.png,8.0,37.0,62.0,54.0,100.0
train/457.png,6.0,41.0,62.0,46.0,123.0
train/457.png,10.0,45.0,62.0,31.0,147.0
train/458.png,1.0,5.0,19.0,5.0,25.0
train/458.png,10.0,6.0,19.0,3.0,30.0
train/458.png,10.0,9.0,19.0,3.0,38.0
train/459.png,5.0,25.0,47.0,7.0,43.0
train/459.png,6.0,28.0,47.0,5.0,67.0
train/459.png,10.0,30.0,47.0,7.0,93.0
train/460.png,1.0,15.0,35.0,5.0,31.0
train/461.png,5.0,33.0,64.0,10.0,52.0
train/461.png,2.0,31.0,64.0,8.0,85.0
train/462.png,5.0,9.0,20.0,1.0,18.0
train/462.png,4.0,8.0,20.0,1.0,29.0
train/463.png,2.0,22.0,53.0,23.0,78.0
train/463.png,1.0,19.0,53.0,16.0,105.0
train/464.png,5.0,13.0,20.0,12.0,33.0
train/464.png,10.0,14.0,20.0,5.0,42.0
train/465.png,2.0,4.0,12.0,2.0,12.0
train/465.png,7.0,9.0,12.0,2.0,16.0
train/465.png,3.0,7.0,12.0,2.0,25.0
train/465.png,1.0,6.0,12.0,2.0,31.0
train/466.png,1.0,14.0,51.0,8.0,43.0
train/466.png,5.0,26.0,51.0,1.0,57.0
train/467.png,3.0,45.0,111.0,7.0,89.0
train/467.png,5.0,62.0,111.0,9.0,130.0
train/468.png,8.0,19.0,27.0,4.0,28.0
train/469.png,2.0,20.0,36.0,8.0,31.0
train/469.png,2.0,20.0,36.0,5.0,49.0
train/470.png,2.0,14.0,38.0,11.0,56.0
train/470.png,1.0,12.0,38.0,13.0,67.0
train/471.png,5.0,30.0,48.0,1.0,38.0
train/471.png,5.0,33.0,48.0,1.0,86.0
train/472.png,3.0,7.0,17.0,4.0,18.0
train/472.png,9.0,8.0,17.0,3.0,25.0
train/473.png,4.0,26.0,49.0,9.0,41.0
train/473.png,1.0,20.0,49.0,9.0,66.0
train/474.png,2.0,6.0,15.0,4.0,18.0
train/474.png,3.0,5.0,15.0,4.0,27.0
train/474.png,6.0,7.0,15.0,4.0,33.0
train/474.png,7.0,7.0,15.0,4.0,40.0
train/475.png,1.0,26.0,48.0,31.0,81.0
train/475.png,10.0,26.0,48.0,24.0,106.0
train/475.png,6.0,30.0,48.0,18.0,128.0
train/476.png,1.0,4.0,14.0,2.0,15.0
train/476.png,9.0,7.0,14.0,3.0,22.0
train/476.png,8.0,7.0,14.0,4.0,33.0
train/476.png,3.0,8.0,14.0,3.0,44.0
train/477.png,3.0,23.0,31.0,32.0,2.0
train/477.png,1.0,17.0,31.0,25.0,26.0
train/477.png,10.0,21.0,31.0,17.0,41.0
train/477.png,6.0,22.0,31.0,7.0,63.0
train/478.png,3.0,6.0,13.0,2.0,12.0
train/478.png,2.0,6.0,13.0,2.0,17.0
train/479.png,3.0,20.0,40.0,4.0,36.0
train/479.png,10.0,20.0,40.0,1.0,59.0
train/480.png,2.0,11.0,28.0,6.0,33.0
train/480.png,8.0,9.0,28.0,8.0,43.0
train/480.png,6.0,9.0,28.0,4.0,51.0
train/481.png,5.0,17.0,31.0,17.0,130.0
train/481.png,8.0,18.0,31.0,18.0,146.0
train/481.png,3.0,16.0,31.0,17.0,164.0
train/482.png,1.0,7.0,24.0,3.0,20.0
train/482.png,5.0,10.0,24.0,3.0,27.0
train/482.png,1.0,6.0,24.0,3.0,34.0
train/482.png,4.0,10.0,24.0,3.0,40.0
train/483.png,2.0,10.0,26.0,1.0,20.0
train/483.png,5.0,9.0,26.0,1.0,30.0
train/484.png,1.0,12.0,23.0,8.0,26.0
train/484.png,1.0,10.0,23.0,9.0,40.0
train/484.png,3.0,12.0,23.0,8.0,52.0
train/485.png,3.0,9.0,20.0,40.0,39.0
train/485.png,10.0,9.0,20.0,44.0,49.0
train/485.png,3.0,10.0,20.0,42.0,57.0
train/486.png,1.0,29.0,42.0,26.0,79.0
train/486.png,9.0,18.0,42.0,30.0,107.0
train/487.png,4.0,15.0,30.0,18.0,55.0
train/488.png,9.0,30.0,58.0,28.0,91.0
train/488.png,7.0,27.0,58.0,20.0,119.0
train/489.png,4.0,12.0,19.0,4.0,16.0
train/490.png,4.0,22.0,51.0,15.0,48.0
train/490.png,1.0,20.0,51.0,6.0,67.0
train/491.png,2.0,7.0,13.0,1.0,13.0
train/492.png,3.0,13.0,25.0,12.0,45.0
train/493.png,6.0,23.0,35.0,5.0,33.0
train/494.png,1.0,11.0,29.0,8.0,35.0
train/494.png,3.0,10.0,29.0,8.0,42.0
train/494.png,8.0,12.0,29.0,8.0,48.0
train/495.png,3.0,37.0,48.0,8.0,49.0
